N,SingleLinkedList,DoubleLinkedList
1263,8.340914,0.033433333333333336
1264,11.176215666666666,0.034988
1265,12.433619666666667,0.023791999999999997
1266,8.826708000000002,0.023791999999999997
1267,8.982368,0.025658
1268,9.693486666666667,0.024725
1269,9.187476666666667,0.024725
1270,9.180168333333333,0.038098
1271,10.437883333333334,0.026902
1272,10.005738333333333,0.02581366666666667
1273,9.556643333333334,0.02939
1274,9.211579666666667,0.027991
1275,10.554044,0.030633999999999998
1276,11.263297666666666,0.02799
1277,10.180213,0.035609999999999996
1278,11.350691,0.038409
1279,9.716501,0.023325666666666665
1280,8.811468666666668,0.02939
1281,10.961776,0.027990666666666664
1282,10.343959,0.025191666666666668
1283,9.369727666666666,0.022392
1284,8.467649666666667,0.022393
1285,10.643614666666668,0.02939
1286,10.971417,0.026902
1287,9.693642,0.02721333333333333
1288,10.016934333333333,0.026123999999999998
1289,10.192497999999999,0.02721333333333333
1290,9.897974,0.02939
1291,11.207627,0.027057666666666664
1292,11.596230666666665,0.027057666666666664
1293,9.892842666666667,0.024258666666666664
1294,9.177524666666667,0.024259
1295,9.383567333333334,0.025813000000000003
1296,10.058143,0.02985666666666667
1297,11.225043666666666,0.02736833333333333
1298,10.116456666666666,0.027057666666666664
1299,10.244591999999999,0.026124333333333333
1300,10.350957,0.029700666666666667
1301,11.344004,0.027524000000000003
1302,10.700529333333336,0.026435666666666666
1303,10.427153333333333,0.028457333333333334
1304,11.573994666666666,0.027524000000000003
1305,10.628530666666668,0.027524000000000003
1306,11.194564666666666,0.039808666666666666
1307,10.774238000000002,0.028923
1308,11.226753666666665,0.027524000000000003
1309,11.221156333333335,0.032966666666666665
1310,12.089800333333335,0.04323
1311,11.959332999999999,0.027524000000000003
1312,10.423110666666666,0.030323
1313,11.566685333333332,0.032811
1314,12.369862666666668,0.028146
1315,10.533828666666667,0.030012
1316,11.358310333333334,0.026591
1317,10.021910666666665,0.02767966666666667
1318,10.747024666666666,0.031566666666666666
1319,11.395165,0.034521666666666666
1320,11.050879333333334,0.028923666666666667
1321,10.961931333333332,0.023325666666666665
1322,9.087798666666666,0.023325333333333333
1323,9.038971,0.02394733333333333
1324,9.206293,0.026901666666666667
1325,10.958043333333334,0.045251999999999994
1326,11.743649,0.025813333333333337
1327,10.014446333333332,0.024880333333333334
1328,9.890509999999999,0.026746333333333334
1329,10.248168333333334,0.027057666666666664
1330,10.621533000000001,0.04665066666666667
1331,14.848593666666666,0.029234333333333334
1332,10.834729333333334,0.02425833333333333
1333,9.247034999999999,0.025968666666666668
1334,9.705460333333333,0.02939
1335,11.761376333333333,0.036699
1336,10.926476333333333,0.026123999999999998
1337,9.913990666666665,0.023636666666666667
1338,9.272382333333335,0.024569666666666667
1339,10.901128666666667,0.045718
1340,13.290912333333333,0.03358866666666666
1341,13.237574333333333,0.02939
1342,11.167662666666667,0.026124333333333333
1343,10.472094333333333,0.029390666666666666
1344,11.629508999999999,0.031412
1345,13.388878999999998,0.03078966666666667
1346,12.714303999999998,0.030634333333333333
1347,11.662320333333334,0.028457
1348,11.126454333333335,0.02939
1349,11.286933666666664,0.032189
1350,12.807294999999998,0.033744
1351,11.719857333333335,0.02954533333333333
1352,11.971617666666667,0.031256
1353,12.007849666666667,0.03250033333333333
1354,12.350580333333333,0.03249966666666667
1355,12.733586333333335,0.026279999999999998
1356,10.087688666666667,0.03389966666666667
1357,13.043194666666666,0.028457
1358,11.467007333333333,0.029856333333333335
1359,11.974572,0.03249966666666667
1360,13.274117666666669,0.023791999999999997
1361,9.584789333333333,0.028457333333333334
1362,12.407961333333333,0.028767666666666667
1363,11.105461333333333,0.03343366666666667
1364,12.611671333333334,0.027524000000000003
1365,10.57426,0.03125633333333333
1366,12.371573,0.031256
1367,13.044282666666668,0.032655
1368,13.189678666666666,0.025658
1369,10.041504,0.035921
1370,13.274273333333333,0.03529966666666667
1371,12.920813,0.030167666666666666
1372,12.099597000000001,0.032655666666666666
1373,12.835751666666667,0.025191333333333333
1374,10.190010000000001,0.032966666666666665
1375,12.816003333333335,0.025969000000000002
1376,10.247701999999999,0.03172233333333333
1377,12.131475333333334,0.03156766666666667
1378,12.224466666666666,0.036388
1379,13.904063333333333,0.027990333333333336
1380,11.910038,0.030323
1381,12.507949666666667,0.03172233333333333
1382,12.453524,0.028923333333333332
1383,11.573060999999997,0.030633666666666667
1384,11.824355666666667,0.03172266666666667
1385,11.333740666666666,0.030478666666666668
1386,12.089022666666667,0.030323
1387,12.910549666666668,0.029545666666666665
1388,12.857522666666668,0.039031333333333335
1389,13.17926,0.04338566666666668
1390,12.518679999999998,0.036387666666666665
1391,14.257368,0.032034
1392,13.58668,0.024725
1393,10.060631,0.040586
1394,15.105797,0.03778733333333333
1395,13.872962333333334,0.030633666666666667
1396,12.229753333333333,0.030633999999999998
1397,12.540917,0.024569666666666667
1398,10.177259000000001,0.036854
1399,14.449415333333334,0.03778733333333333
1400,12.243438333333335,0.024569333333333332
1401,10.136206,0.04618466666666667
1402,17.283161333333332,0.028457
1403,13.815582000000001,0.03716566666666667
1404,13.684803,0.027524000000000003
1405,10.943270666666669,0.03079
1406,13.941229000000002,0.038098
1407,14.286136666666666,0.03545466666666667
1408,13.592122666666668,0.026591
1409,10.427309333333334,0.024725
1410,10.213336,0.029700666666666667
1411,12.070828666666666,0.03001166666666667
1412,12.432064666666667,0.026435666666666666
1413,10.598207666666667,0.024880333333333334
1414,11.022577333333333,0.035610333333333334
1415,15.340918666666667,0.03685433333333333
1416,13.405362666666667,0.026591
1417,11.526254333333334,0.027679333333333334
1418,11.990744,0.026747000000000003
1419,11.085868,0.04027566666666666
1420,12.771684,0.031100666666666665
1421,12.378881666666667,0.024880333333333334
1422,10.386878000000001,0.025813333333333337
1423,10.421711,0.025191666666666668
1424,10.410981333333334,0.03421066666666667
1425,13.012093333333333,0.029856333333333335
1426,12.795321,0.02985666666666667
1427,12.684291666666667,0.029856333333333335
1428,12.462387666666666,0.040119999999999996
1429,14.429666333333332,0.039342666666666665
1430,15.804320000000002,0.028923333333333332
1431,12.622556333333334,0.030167666666666666
1432,12.750846666666668,0.030167666666666666
1433,12.258677333333333,0.025036
1434,10.636461666666667,0.025191
1435,10.727275666666666,0.025191
1436,10.908437666666666,0.030323
1437,15.032555,0.030323
1438,13.391678666666666,0.030167666666666666
1439,12.701552999999999,0.02923466666666667
1440,14.059722666666667,0.03840966666666667
1441,14.846416666666665,0.036388
1442,17.777664,0.025347333333333333
1443,10.987744999999999,0.025502666666666663
1444,10.710948,0.046495666666666664
1445,14.576306333333335,0.029390333333333334
1446,15.992479666666668,0.025191666666666668
1447,10.814202333333334,0.025191666666666668
1448,10.848102333333335,0.03654333333333334
1449,14.914838666666668,0.03809833333333334
1450,15.022602333333333,0.03498866666666667
1451,13.89831,0.03327733333333333
1452,13.872962666666668,0.030479000000000003
1453,12.762510333333333,0.033277999999999995
1454,13.239284666666668,0.025658
1455,10.974993666666668,0.03078966666666667
1456,12.324611333333335,0.03203366666666667
1457,13.815737333333333,0.030789333333333335
1458,15.612739,0.028457
1459,11.734318666666667,0.033277666666666664
1460,13.491045333333334,0.029546
1461,11.494376333333333,0.032034
1462,16.255747666666664,0.028146
1463,13.642972333333333,0.029078999999999997
1464,13.813404999999998,0.030167666666666666
1465,15.628756333333333,0.030323
1466,14.928678,0.037476333333333334
1467,19.607322,0.045406999999999996
1468,14.635709333333333,0.030478333333333333
1469,16.152027,0.026124333333333333
1470,13.611871666666667,0.027990666666666664
1471,13.954135666666666,0.029390333333333334
1472,14.603675333333333,0.02799
1473,14.736475,0.027057666666666664
1474,13.708284333333333,0.027057666666666664
1475,14.127522333333337,0.031878333333333335
1476,15.711173666666667,0.02923466666666667
1477,14.413649333333334,0.027835
1478,18.488471666666666,0.030634333333333333
1479,14.445683333333333,0.035921
1480,16.307996666666668,0.04447433333333333
1481,15.534521333333332,0.027057666666666664
1482,15.177017999999999,0.02799
1483,14.545361333333332,0.03934233333333333
1484,14.786547666666669,0.032189
1485,15.217604333333334,0.027057333333333333
1486,13.170241333333331,0.04742866666666667
1487,18.084006666666664,0.032656333333333336
1488,14.278516666666668,0.027057
1489,13.500064666666667,0.028146333333333332
1490,13.892556333333333,0.03110033333333333
1491,14.377572666666666,0.024258
1492,12.956579,0.02425833333333333
1493,12.958289333333333,0.046962333333333335
1494,16.09075833333333,0.027368666666666666
1495,13.990679,0.027524333333333335
1496,13.779505,0.028612666666666665
1497,13.919769,0.028301333333333335
1498,14.855902666666665,0.026124333333333333
1499,13.221401666666667,0.028457
1500,14.663077333333332,0.027524000000000003
1501,14.397166333333333,0.03250033333333333
1502,14.642551000000003,0.024414
1503,15.230045000000002,0.034211
1504,14.899909666666668,0.02876833333333333
1505,15.929656,0.03281166666666667
1506,14.803653000000002,0.026591
1507,16.112529,0.026280333333333333
1508,15.071741666666668,0.03125633333333333
1509,16.627712666666667,0.027368666666666666
1510,14.844706000000002,0.031256
1511,14.951537666666667,0.026591
1512,14.518770000000002,0.031878333333333335
1513,16.795345666666666,0.05333766666666667
1514,17.729147,0.033122
1515,16.489159,0.027835
1516,14.589213666666666,0.03172233333333333
1517,15.157891000000001,0.022859
1518,11.947981,0.025658
1519,12.947093,0.027524000000000003
1520,13.637529999999998,0.02767966666666667
1521,15.023846333333333,0.02985666666666667
1522,14.747516,0.027524000000000003
1523,14.750471,0.026591
1524,14.496066666666666,0.025658
1525,13.718236,0.031256
1526,14.550026333333335,0.027368666666666666
1527,13.879804333333333,0.047117
1528,20.93656833333333,0.03125633333333333
1529,15.512906333333333,0.031567000000000005
1530,14.942051666666666,0.034522
1531,15.581482999999999,0.031412
1532,14.720458,0.028768
1533,15.873364,0.031100666666666665
1534,15.272342,0.04089766666666667
1535,15.344028999999999,0.025658333333333335
1536,13.527433333333333,0.028923666666666667
1537,14.386902999999998,0.027990333333333336
1538,15.758446666666666,0.027990333333333336
1539,16.242996666666667,0.05162733333333334
1540,15.733877,0.027057
1541,14.353003000000001,0.028923666666666667
1542,15.001298333333333,0.027057333333333333
1543,14.277272666666667,0.027990333333333336
1544,15.275918333333335,0.025969000000000002
1545,14.376795000000001,0.028768000000000002
1546,14.876584333333334,0.032189666666666665
1547,16.809963666666665,0.027058
1548,13.947915666666667,0.027991
1549,15.931366666666667,0.029701333333333333
1550,16.728013,0.027057333333333333
1551,13.600053333333335,0.028145666666666666
1552,15.175618333333333,0.03078966666666667
1553,15.910218666666665,0.02939
1554,17.141031,0.028146
1555,14.721080999999998,0.033278
1556,16.591169333333333,0.046962000000000004
1557,21.372134666666668,0.02939
1558,15.523324666666667,0.023791999999999997
1559,16.01347266666667,0.035921
1560,16.619160333333333,0.02939
1561,15.152914666666666,0.03078966666666667
1562,16.146117666666665,0.05240466666666666
1563,17.265900666666667,0.040119999999999996
1564,16.034932666666666,0.026435333333333335
1565,14.454547,0.033744666666666666
1566,16.098689,0.030789333333333335
1567,16.214539,0.023791999999999997
1568,12.670606999999999,0.028457
1569,14.214293666666668,0.028457333333333334
1570,15.646017,0.027524000000000003
1571,14.882027,0.026591
1572,14.007473333333332,0.03125633333333334
1573,15.570287333333335,0.03250033333333333
1574,17.187060000000002,0.02985666666666667
1575,16.079872666666663,0.025658
1576,13.758822666666665,0.034988
1577,16.943541333333332,0.029234333333333334
1578,13.523856333333333,0.031100666666666665
1579,15.722525,0.029857000000000005
1580,16.184527,0.029856333333333335
1581,15.819249,0.03141166666666667
1582,15.936965333333333,0.052716000000000006
1583,16.036954,0.026591
1584,15.983149333333335,0.029856333333333335
1585,17.378174666666666,0.030167666666666666
1586,17.280517666666665,0.026591
1587,15.259745666666667,0.031100666666666665
1588,15.619737666666667,0.030167666666666666
1589,18.147296666666666,0.032966333333333334
1590,16.669543666666666,0.03436633333333333
1591,16.814162,0.03172233333333333
1592,14.715016333333333,0.02674666666666667
1593,13.193566666666667,0.041053000000000006
1594,18.777086999999998,0.030323
1595,14.610206333333332,0.028923666666666667
1596,15.269542666666668,0.028923333333333332
1597,15.926235,0.048050666666666665
1598,17.53321133333333,0.027834666666666664
1599,14.216470333333334,0.027990333333333336
1600,20.252973666666666,0.030323
1601,15.866521999999998,0.028146333333333332
1602,18.206387666666668,0.030323
1603,15.964489,0.03840933333333333
1604,19.554605333333335,0.048050666666666665
1605,18.983129333333334,0.033122
1606,16.953182333333334,0.030323
1607,16.167888,0.032655666666666666
1608,14.699776333333332,0.027057666666666664
1609,13.949470666666665,0.033122
1610,17.805809999999997,0.031723
1611,16.25014966666667,0.032034
1612,16.906997333333333,0.027213
1613,15.981905333333332,0.030789333333333335
1614,18.53341233333333,0.03172266666666667
1615,17.608786333333335,0.033433333333333336
1616,18.185550333333335,0.03312233333333333
1617,17.070743333333333,0.02923466666666667
1618,16.045351333333333,0.027057666666666664
1619,15.792968333333334,0.029700666666666667
1620,17.166067,0.024725
1621,13.492134,0.024569666666666667
1622,14.949671333333335,0.030789333333333335
1623,16.520726333333332,0.03078966666666667
1624,15.867143333333331,0.027524000000000003
1625,14.226889666666667,0.034522000000000004
1626,18.907399,0.032189
1627,18.190682,0.030789333333333335
1628,16.87823,0.032189
1629,17.676275,0.028457333333333334
1630,16.650260666666668,0.024569666666666667
1631,14.420336333333333,0.031567
1632,16.855059333333333,0.030479000000000003
1633,17.33074566666667,0.028457
1634,15.995745333333332,0.030945
1635,16.249683333333333,0.028457333333333334
1636,19.432846666666666,0.027524000000000003
1637,17.68405033333333,0.052249
1638,19.04035466666667,0.031878333333333335
1639,18.325348333333334,0.025658
1640,19.635312,0.031256
1641,17.916373333333336,0.03218966666666667
1642,17.952605000000002,0.024880333333333334
1643,13.958178666666669,0.025658
1644,14.038574666666667,0.025658
1645,14.141984333333331,0.035610333333333334
1646,19.415741,0.03141133333333334
1647,17.456703666666666,0.024880666666666666
1648,16.55929133333333,0.03389933333333334
1649,18.492981,0.030633999999999998
1650,15.704331333333334,0.032967
1651,15.302664999999998,0.03405533333333333
1652,18.03719966666667,0.037476666666666665
1653,17.981218000000002,0.034055
1654,18.516462333333333,0.03732066666666666
1655,20.03417966666667,0.030478333333333333
1656,14.825268,0.035921
1657,19.677765333333333,0.03872
1658,18.81985,0.03141133333333334
1659,17.771443666666666,0.031256
1660,17.526213666666667,0.033122
1661,18.965713333333333,0.025191
1662,15.373885333333334,0.026124666666666668
1663,14.501820000000002,0.036387666666666665
1664,18.85825966666667,0.030323
1665,16.549805333333335,0.025191666666666668
1666,14.339629666666667,0.034522
1667,18.631690666666668,0.025191666666666668
1668,14.521880333333334,0.025347333333333333
1669,14.394833666666665,0.032966666666666665
1670,20.034490666666667,0.03514366666666666
1671,19.790505,0.026279999999999998
1672,15.532033333333333,0.029234333333333334
1673,17.268233000000002,0.036387666666666665
1674,18.53869966666667,0.030478666666666664
1675,16.183594,0.028146333333333332
1676,18.801345666666666,0.030323
1677,18.018850333333337,0.031723
1678,18.846130666666667,0.027368666666666666
1679,16.13212233333333,0.028457
1680,15.69329,0.031878333333333335
1681,18.056792666666666,0.027524000000000003
1682,15.415249666666668,0.03172233333333333
1683,17.613918333333334,0.025658
1684,16.924880666666667,0.032189
1685,18.358937,0.05427066666666667
1686,18.457682333333334,0.030789
1687,17.213651666666667,0.033744
1688,20.815586,0.027212666666666666
1689,15.21185033333333,0.025658
1690,14.740985000000002,0.025658
1691,14.775507333333335,0.053493000000000006
1692,20.568957333333334,0.030479000000000003
1693,15.674785666666667,0.030634333333333333
1694,20.61685233333333,0.03654366666666667
1695,19.19959,0.030633666666666667
1696,18.768844666666666,0.04058666666666667
1697,19.796103333333335,0.035921666666666664
1698,18.563269000000002,0.03218933333333334
1699,18.249617999999998,0.04058633333333333
1700,21.09720366666667,0.03374433333333333
1701,18.818762333333332,0.025968666666666668
1702,14.905352666666667,0.032189
1703,17.262790666666664,0.03358866666666666
1704,18.716907,0.02659133333333333
1705,15.330344666666669,0.05411533333333333
1706,20.90904433333333,0.032189
1707,17.67612,0.03389966666666667
1708,17.755893,0.030167333333333334
1709,16.966555666666668,0.03840933333333333
1710,19.067256666666665,0.032656
1711,20.88602966666667,0.030167666666666666
1712,17.670988,0.029235
1713,15.22087,0.02659133333333333
1714,16.417627666666665,0.028923999999999995
1715,18.496868666666668,0.027990333333333336
1716,15.711640000000003,0.026124333333333333
1717,15.229578000000002,0.031256
1718,19.289005333333336,0.030167666666666666
1719,17.799745,0.027991
1720,16.959869,0.034055
1721,20.019562333333333,0.027057
1722,21.38441933333333,0.0325
1723,19.153561666666665,0.033277999999999995
1724,19.158382,0.030323
1725,18.300934,0.028923999999999995
1726,16.529901000000002,0.032656
1727,18.468256333333333,0.027368666666666666
1728,16.881184333333334,0.026123999999999998
1729,15.549760333333332,0.030323
1730,24.291252666666665,0.032655666666666666
1731,18.138432666666663,0.026124666666666668
1732,15.606830333333333,0.06017999999999999
1733,21.579110333333333,0.031566666666666666
1734,21.57428966666667,0.028923333333333332
1735,17.251594666666666,0.051316
1736,21.223317333333334,0.026280333333333333
1737,16.305975999999998,0.031256
1738,18.567157,0.03141166666666667
1739,18.533257000000003,0.030478333333333333
1740,18.580374666666668,0.03436633333333333
1741,20.360893333333333,0.026591
1742,15.875851666666668,0.034366
1743,20.552785,0.03172266666666667
1744,20.127948333333336,0.031566666666666666
1745,18.390037666666668,0.030323666666666665
1746,19.362092666666666,0.03172233333333333
1747,19.783041,0.030323
1748,18.9046,0.030633666666666667
1749,18.945186333333332,0.031723
1750,19.420095333333332,0.03172266666666667
1751,18.578042,0.032966666666666665
1752,18.861370333333333,0.030478666666666668
1753,17.619827333333333,0.03078966666666667
1754,19.314041666666668,0.030789333333333335
1755,19.037866666666666,0.031878333333333335
1756,19.671700666666666,0.032655666666666666
1757,19.363025333333333,0.027524000000000003
1758,16.185148666666667,0.031878333333333335
1759,19.491005,0.03809799999999999
1760,19.514797333333334,0.053027
1761,23.272391666666667,0.036388
1762,18.932123999999998,0.034988
1763,18.563736,0.030012
1764,16.04395166666667,0.036387666666666665
1765,19.156827333333332,0.039498
1766,22.121352,0.03358866666666666
1767,19.205189,0.02674666666666667
1768,16.62569166666667,0.034988
1769,20.58435233333333,0.028767666666666667
1770,16.517305333333336,0.036077
1771,19.46690166666667,0.034988
